Algorithm,Dataset,Radius,Turbines,Seed,Calls,Objective,Ideal,WakeLoss,Feasible,MinSpacing,Seconds,Coordinates,Curve
LXBV25,1,500,6,11,6030,83981.88773020258,84274.42421840897,292.53648820638773,True,403.0149493453702,2.1219031130003714,233.711 -441.819;222.932 447.133;-181.797 -465.609;-497.956 39.060;-179.620 466.441;485.659 118.378,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;81210.527;81666.206;81666.206;81734.849;81822.543;81822.543;82020.204;82020.204;82020.204;82023.170;82023.170;82025.116;82025.116;82025.766;82025.766;82025.908;82025.908;82025.955;82025.956;82025.961;82025.975;82025.975;82026.040;82026.040;82026.068;82026.068;82087.528;82138.733;82251.621;82257.562;82276.187;82353.976;82354.978;82443.337;82492.360;82569.336;82630.031;82666.728;82666.728;82670.921;82670.921;82675.454;82676.764;82678.700;82680.928;82687.041;82687.527;82688.480;82689.587;82692.618;82692.618;82692.739;82692.976;82692.976;82692.976;82692.976;82692.976;82692.976;82692.976;82692.976;82692.976;82692.976;82692.976;82692.976;82692.976;82692.976;82692.976;82692.976;82692.976;82692.976;82692.976;82692.976;82692.976;82692.976;83053.319;83264.466;83288.870;83289.241;83297.078;83297.995;83299.410;83307.197;83308.083;83308.956;83317.115;83317.674;83325.149;83326.554;83327.386;83327.928;83328.428;83329.110;83329.451;83329.651;83336.941;83337.480;83338.333;83338.394;83345.554;83346.092;83346.890;83347.609;83347.658;83348.356;83349.073;83349.105;83349.105;83349.435;83353.203;83353.471;83356.943;83357.524;83357.539;83357.796;83361.237;83361.503;83364.932;83365.197;83365.209;83368.599;83368.874;83372.239;83372.502;83375.852;83375.860;83376.124;83394.782;83398.096;83401.649;83401.910;83402.157;83403.751;83403.893;83404.123;83404.253;83404.422;83404.422;83404.543;83404.658;83404.812;83404.812;83404.877;83404.877;83404.877;83728.935;83769.304;83771.700;83774.042;83775.413;83969.738;83970.869;83972.427;83973.683;83974.774;83975.667;83976.452;83977.210;83978.270;83978.949;83979.905;83979.966;83979.966;83980.340;83980.685;83980.711;83981.040;83981.146;83981.169;83981.331;83981.586;83981.665;83981.715;83981.736;83981.736;83981.760;83981.888
LXBV25,1,500,6,12,6030,82766.53612441807,84274.42421840897,1507.8880939908995,True,308.3382397062443,2.082819192999523,-270.583 -420.389;108.698 41.822;-194.600 -13.701;231.903 442.774;-334.874 371.076;431.429 -252.553,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;80780.906;80780.906;80829.470;80829.470;80841.900;80841.900;80841.900;80844.302;80890.577;80890.577;80890.577;80891.104;80891.104;80891.333;80891.333;80891.382;80898.349;80898.349;80898.349;80898.356;80899.778;80899.778;80899.821;80899.821;81118.488;81161.261;81224.776;81360.126;81403.057;81492.052;81527.136;81527.136;81562.044;81590.722;81615.849;81684.039;81685.636;81710.069;81727.000;81738.680;81738.784;81738.997;81744.899;81746.553;81748.640;81748.649;81750.116;81751.543;81751.543;81751.543;81751.543;81751.543;81751.543;81751.543;81751.543;81751.543;81751.543;81751.543;81751.543;81785.477;81788.148;81788.321;81788.593;81788.593;81792.898;81797.098;81797.109;81799.728;81801.405;81803.080;81805.689;81805.699;81808.297;81808.306;81810.894;81812.183;81813.434;81813.434;81813.434;81813.434;81813.434;81813.434;81813.434;81813.434;81813.434;81844.751;81846.351;82141.980;82564.668;82598.560;82603.335;82605.629;82607.285;82607.671;82614.718;82626.125;82635.901;82636.913;82636.913;82645.163;82649.947;82650.691;82651.019;82651.203;82651.203;82652.943;82653.295;82653.384;82655.023;82655.110;82655.110;82656.342;82656.342;82662.643;82687.103;82713.200;82713.200;82715.765;82719.180;82719.533;82720.314;82720.877;82728.611;82728.900;82728.900;82731.042;82731.042;82732.062;82732.198;82732.315;82732.315;82732.315;82732.315;82732.315;82732.315;82732.315;82732.315;82732.315;82732.315;82732.315;82732.315;82732.315;82732.315;82732.315;82732.315;82754.157;82757.546;82761.445;82762.296;82762.458;82762.588;82762.711;82762.827;82762.946;82764.612;82764.612;82765.582;82766.410;82766.536;82766.536;82766.536;82766.536;82766.536;82766.536;82766.536;82766.536;82766.536;82766.536;82766.536;82766.536;82766.536;82766.536;82766.536;82766.536
LXBV25,1,500,6,13,6030,83634.89937925989,84274.42421840897,639.524839149075,True,376.02203789241355,2.0090699150005094,395.935 305.010;-201.233 -453.487;-493.258 -77.993;390.800 -310.909;56.678 -138.413;-204.185 292.963,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;82218.527;82218.527;82218.527;82218.527;82218.527;82218.527;82257.425;82861.221;82861.221;82861.221;82961.956;82961.956;82997.153;82997.153;83004.716;83005.188;83008.333;83009.861;83009.883;83012.560;83013.097;83013.913;83014.089;83014.463;83015.408;83015.408;83015.436;83015.459;83015.459;83015.487;83015.487;83015.497;83016.386;83016.386;83016.688;83016.688;83016.697;83016.697;83070.465;83153.847;83201.856;83212.004;83212.004;83212.592;83217.831;83222.983;83224.371;83225.057;83227.592;83227.857;83230.366;83232.857;83233.529;83233.529;83234.765;83234.860;83234.986;83237.438;83237.440;83237.772;83238.103;83238.103;83238.375;83238.540;83238.540;83238.540;83238.540;83238.540;83269.388;83287.774;83287.774;83299.141;83302.032;83337.305;83340.269;83347.945;83352.507;83352.507;83618.054;83618.641;83620.793;83621.346;83621.925;83623.046;83623.613;83624.154;83624.592;83625.026;83627.408;83627.969;83628.212;83628.449;83630.795;83632.892;83632.970;83633.401;83633.679;83633.693;83634.236;83634.236;83634.760;83634.899;83634.899;83634.899;83634.899;83634.899;83634.899;83634.899;83634.899;83634.899;83634.899;83634.899;83634.899;83634.899;83634.899;83634.899;83634.899;83634.899;83634.899;83634.899;83634.899;83634.899;83634.899;83634.899;83634.899;83634.899;83634.899;83634.899;83634.899;83634.899;83634.899;83634.899;83634.899;83634.899;83634.899;83634.899;83634.899;83634.899;83634.899;83634.899;83634.899;83634.899;83634.899;83634.899;83634.899;83634.899;83634.899;83634.899;83634.899;83634.899;83634.899;83634.899;83634.899;83634.899;83634.899;83634.899;83634.899;83634.899;83634.899;83634.899;83634.899;83634.899;83634.899;83634.899;83634.899;83634.899;83634.899;83634.899;83634.899;83634.899;83634.899;83634.899;83634.899;83634.899;83634.899;83634.899;83634.899;83634.899;83634.899;83634.899;83634.899;83634.899;83634.899;83634.899;83634.899;83634.899;83634.899;83634.899
LXBV25,1,500,6,14,6030,83603.28872592919,84274.42421840897,671.1354924797779,True,309.6187715774734,1.9891613999998299,-495.124 -60.370;-269.475 -420.650;369.079 -335.649;-269.493 419.509;60.347 -312.231;435.691 245.107,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;77653.032;77653.032;77653.032;79001.945;79001.945;80306.121;80306.121;80306.121;80310.257;80385.185;80388.919;80408.621;80431.546;80431.546;80431.546;80436.073;80436.073;80437.277;80437.277;80437.953;80441.720;80441.720;80441.720;80441.872;80441.872;80441.904;80441.904;80441.916;80442.158;80442.158;80442.622;80442.622;81138.416;81337.407;81407.467;81442.018;81488.225;81541.516;81697.175;81738.726;81746.288;81776.009;81790.897;81836.593;81851.458;81861.581;81862.793;81869.505;81874.350;81877.735;81878.072;81881.824;81885.049;81885.733;81889.013;81889.013;81895.587;81896.549;81896.549;81898.639;81900.741;81900.741;81900.741;81900.741;82355.575;82384.468;82384.468;82399.194;82451.739;82464.809;82468.772;82468.772;82470.165;82476.623;82482.631;82489.420;82495.705;82495.705;82495.705;82498.664;82500.612;82500.612;82500.675;82501.518;82501.687;82502.543;82502.574;82503.332;82504.102;82504.117;82504.869;82504.869;82504.869;82504.869;82785.452;83390.898;83428.480;83460.644;83527.824;83531.776;83533.673;83544.632;83544.632;83544.653;83550.822;83551.974;83552.905;83553.823;83554.729;83554.972;83554.972;83583.361;83583.592;83583.814;83584.026;83584.423;83584.607;83584.782;83584.947;83585.250;83585.467;83585.537;83585.537;83585.662;83586.418;83586.525;83586.633;83586.741;83586.955;83586.955;83587.020;83587.054;83587.054;83587.054;83587.054;83587.054;83587.054;83587.054;83587.054;83587.054;83587.054;83587.054;83587.054;83587.054;83587.054;83587.054;83587.054;83587.054;83587.054;83587.054;83587.054;83587.054;83587.054;83587.054;83587.054;83587.054;83587.054;83587.054;83587.054;83587.054;83587.054;83587.054;83587.054;83587.054;83587.054;83587.054;83587.054;83587.054;83587.054;83587.054;83587.054;83587.054;83587.054;83587.054;83600.715;83601.744;83602.122;83602.701;83602.890;83603.166;83603.289;83603.289
LXBV25,1,500,6,15,6030,83637.86381419521,84274.42421840897,636.5604042137566,True,339.8874571512947,2.077256606999981,-91.602 -222.752;342.858 -353.225;-342.310 355.043;482.812 128.961;-430.045 -254.052;122.430 305.843,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;81008.481;83305.818;83305.818;83377.211;83391.687;83391.687;83391.687;83393.228;83393.228;83393.228;83393.228;83394.824;83398.679;83398.679;83399.772;83402.730;83402.730;83402.730;83403.102;83403.102;83403.241;83405.220;83405.220;83405.220;83405.239;83405.239;83405.243;83405.372;83405.372;83405.429;83405.429;83405.429;83405.429;83465.366;83495.052;83495.052;83505.397;83516.824;83533.788;83536.121;83544.865;83548.853;83551.240;83552.749;83554.037;83554.664;83555.792;83560.544;83561.785;83567.387;83568.100;83569.152;83570.314;83571.864;83572.385;83572.875;83572.875;83575.417;83576.109;83576.710;83577.192;83577.779;83578.320;83578.799;83579.336;83579.776;83579.984;83579.984;83580.247;83580.579;83580.678;83580.678;83581.190;83581.435;83581.549;83581.597;83581.711;83581.759;83581.759;83581.759;83581.759;83581.759;83581.759;83581.759;83581.759;83581.759;83581.759;83581.759;83581.759;83581.759;83581.759;83581.759;83581.759;83581.759;83581.759;83581.759;83581.759;83581.759;83581.759;83581.759;83581.759;83581.759;83581.759;83581.759;83581.759;83581.759;83581.759;83581.759;83581.759;83581.759;83581.759;83581.759;83581.759;83581.759;83581.759;83581.759;83581.759;83581.850;83581.956;83582.060;83582.162;83582.361;83582.457;83582.552;83582.717;83582.905;83583.069;83583.163;83583.298;83583.483;83583.572;83583.659;83583.745;83583.910;83583.989;83583.989;83584.543;83584.628;83584.710;83584.710;83584.710;83584.710;83584.710;83584.710;83584.710;83584.710;83584.710;83584.710;83584.710;83584.710;83584.710;83604.484;83618.210;83618.570;83620.157;83621.104;83622.390;83624.350;83628.667;83629.584;83633.855;83633.855;83635.960;83636.186;83636.508;83636.660;83637.705;83637.817;83637.864;83637.864;83637.864;83637.864;83637.864;83637.864;83637.864;83637.864;83637.864;83637.864;83637.864;83637.864;83637.864;83637.864;83637.864
LXBV25,1,500,6,16,6030,83418.1452485953,84274.42421840897,856.2789698136621,True,313.3440677139524,2.020445383999686,-432.507 -250.019;-29.656 -279.408;-358.294 346.886;-192.012 81.302;-28.667 498.916;179.574 21.989,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;82276.791;82276.791;82276.791;82998.465;82998.465;83045.740;83045.740;83096.715;83096.715;83103.343;83103.343;83105.620;83111.262;83111.262;83133.982;83133.982;83135.005;83135.005;83135.092;83135.092;83135.092;83135.097;83135.444;83135.444;83136.019;83136.019;83136.040;83136.040;83136.056;83136.056;83154.133;83163.301;83172.609;83172.609;83181.962;83186.611;83188.448;83191.431;83197.216;83198.081;83198.978;83199.823;83204.668;83213.515;83214.326;83215.370;83220.629;83226.846;83231.374;83235.821;83240.461;83245.257;83246.009;83250.295;83250.880;83271.819;83274.595;83298.503;83299.178;83301.390;83303.455;83305.625;83308.327;83308.327;83308.599;83309.676;83310.118;83310.420;83310.608;83310.655;83311.048;83312.050;83312.282;83312.319;83312.362;83312.753;83312.939;83313.979;83314.368;83314.552;83315.082;83315.596;83316.149;83316.657;83317.154;83317.415;83317.934;83317.959;83318.219;83318.243;83318.436;83318.527;83318.546;83318.829;83319.323;83319.323;83319.323;83319.323;83319.323;83319.323;83319.323;83319.323;83319.323;83319.323;83319.323;83319.323;83319.323;83319.323;83319.323;83319.323;83319.323;83319.323;83319.323;83319.323;83319.323;83319.323;83319.323;83319.323;83319.323;83319.323;83319.323;83319.323;83319.323;83319.323;83319.323;83319.323;83319.323;83319.323;83319.323;83319.323;83319.323;83319.323;83319.323;83319.323;83319.323;83319.323;83319.323;83331.861;83335.410;83365.956;83365.956;83367.884;83369.647;83372.251;83373.200;83374.142;83377.607;83377.699;83378.663;83379.445;83380.400;83383.824;83384.742;83385.684;83389.065;83389.970;83390.898;83391.755;83395.129;83396.044;83398.496;83399.376;83399.856;83400.792;83401.697;83404.122;83405.882;83406.711;83409.108;83409.992;83410.810;83411.684;83412.254;83413.384;83413.478;83415.151;83415.948;83416.803;83417.589;83418.145
LXBV25,1,500,6,17,6030,83148.07833966597,84274.42421840897,1126.345878742999,True,311.14027858373714,2.581696259999262,-90.049 385.316;-373.680 153.581;296.810 402.320;137.678 -480.016;-156.525 -165.514;242.465 -187.052,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;82076.768;82780.819;82780.819;82843.969;82843.969;82843.969;82843.969;82929.788;82929.788;82933.020;82960.908;82960.908;82960.908;82961.520;82967.793;82974.024;82974.024;82974.771;82975.139;82982.960;82982.960;82982.960;82983.140;82985.293;82985.293;82986.497;82986.497;82995.086;82995.086;82995.086;82995.089;82995.089;82995.090;82995.644;82995.644;83021.700;83034.694;83079.903;83079.903;83085.945;83087.890;83093.352;83095.252;83096.358;83099.263;83101.987;83104.863;83106.726;83107.645;83108.557;83108.945;83110.328;83112.947;83115.972;83118.562;83120.189;83121.563;83125.486;83127.101;83129.634;83131.220;83133.937;83136.658;83138.020;83140.497;83142.045;83143.272;83144.036;83144.707;83145.346;83145.688;83146.519;83146.739;83146.873;83146.972;83147.859;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078;83148.078
LXBV25,1,500,6,18,6030,83082.0490725823,84274.42421840897,1192.3751458266634,True,341.18855291829914,2.106978584999524,106.318 -133.109;-52.936 -492.789;-497.723 5.635;-167.568 470.443;202.480 409.964;416.039 -276.225,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;79886.591;79886.591;81631.093;82279.691;82406.313;82446.421;82496.956;82496.956;82496.956;82615.401;82616.057;82618.682;82625.709;82625.709;82625.709;82626.488;82626.488;82626.747;82626.747;82626.825;82626.825;82626.846;82629.484;82629.484;82635.642;82635.642;82642.094;82642.094;82644.571;82644.571;82656.042;82717.986;82726.461;82726.461;82743.308;82747.837;82750.695;82750.695;82751.791;82758.708;82760.105;82760.629;82766.820;82776.486;82784.547;82792.480;82799.796;82801.901;82802.932;82803.449;82809.337;82818.161;82818.161;82824.405;82824.405;82828.969;82832.806;82833.061;82835.867;82839.846;82840.009;82840.504;82840.661;82841.152;82843.048;82844.749;82845.162;82845.730;82845.730;82847.239;82849.127;82850.626;82852.508;82852.586;82852.662;82852.662;82853.029;82853.092;82853.775;82854.835;82854.835;82855.579;82856.320;82856.320;82856.320;82856.320;82856.320;82856.320;82856.320;82856.320;82856.320;82856.320;82856.320;82858.281;82861.155;82865.969;82869.293;82871.307;82873.266;82880.740;82882.022;82883.596;82884.551;82885.494;82890.757;82898.107;82903.249;82910.503;82910.698;82910.877;82915.722;82922.889;82923.986;82924.155;82928.895;82935.970;82940.766;82947.751;82947.933;82948.822;82953.509;82960.406;82960.578;82961.606;82961.606;82965.020;82965.621;82966.052;82968.360;82971.749;82971.825;82972.252;82972.325;82974.011;82974.308;82974.732;82974.732;82975.877;82977.557;82977.803;82977.803;82979.477;82981.144;82981.144;82981.290;82981.862;82982.693;82982.798;82982.798;82982.798;82982.798;82982.798;82993.530;83005.744;83009.273;83009.844;83023.569;83023.569;83025.822;83031.853;83037.480;83038.560;83039.620;83040.634;83041.651;83046.436;83052.316;83057.007;83062.820;83062.844;83067.403;83073.150;83073.197;83074.149;83074.149;83077.361;83079.929;83080.753;83081.220;83082.049
LXBV25,1,500,6,19,6030,83851.81418433646,84274.42421840897,422.61003407250973,True,382.9665006107413,2.5079255640002884,-18.199 499.142;-272.225 -49.988;224.209 -214.631;-34.353 -498.342;-387.874 315.099;449.739 217.258,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;79497.114;80080.326;80080.326;81285.521;81960.239;82584.770;82584.770;82584.770;82714.435;82714.435;82749.976;82752.128;82755.569;82764.414;82772.910;82776.520;82776.520;82776.520;82777.362;82778.078;82778.078;82778.078;82778.223;82778.464;82778.464;82778.464;82778.478;82778.608;82778.608;82778.608;82778.609;82778.609;82778.609;82779.377;82781.104;82784.081;82785.667;82787.738;82813.137;82813.296;82817.334;82817.476;82818.652;82834.784;82848.432;82849.500;82849.500;82856.480;82856.633;82862.631;82862.785;82863.970;82864.650;82865.472;82866.191;82866.352;82867.016;82867.088;82870.935;82876.609;82877.252;82880.374;82883.707;82883.933;82883.999;82886.928;82888.464;82890.005;82890.333;82890.745;82891.296;82894.042;82894.358;82895.967;82897.510;82897.621;82897.730;82900.702;82900.788;82901.341;82901.672;82902.073;82902.609;82902.716;82902.804;82905.674;82906.304;82906.624;82906.943;82907.251;82907.558;82909.094;82910.592;82910.624;82912.116;82913.635;82915.116;82916.591;82916.623;82919.558;82919.558;82919.929;82921.268;82921.313;82922.722;82922.925;82923.190;82923.348;82924.078;82924.851;82925.106;82925.832;82925.877;82927.280;82927.587;82927.744;82927.902;82928.050;82928.199;82928.939;82929.661;82929.678;82930.399;82930.415;82930.415;82930.415;83125.151;83173.824;83694.773;83787.033;83787.033;83789.326;83791.224;83797.286;83799.196;83801.947;83804.614;83804.614;83807.152;83808.617;83809.722;83811.003;83812.947;83813.777;83813.777;83814.629;83815.260;83815.886;83816.750;83817.600;83817.818;83818.524;83819.137;83819.351;83819.417;83819.557;83819.908;83820.213;83820.516;83820.672;83820.806;83820.957;83821.090;83821.241;83821.241;83821.241;83833.199;83837.452;83837.452;83840.154;83843.318;83845.356;83845.684;83847.206;83848.215;83849.219;83850.210;83850.637;83851.138;83851.138;83851.424;83851.672;83851.814
LXBV25,1,500,6,20,6030,81396.78662456002,84274.42421840897,2877.637593848951,True,316.1631107908777,2.066873762000796,347.964 354.013;122.879 -340.375;474.953 -155.812;-304.716 48.969;18.563 286.331;-266.647 422.764,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;76831.370;76831.370;79617.345;79622.238;79622.238;79622.238;79690.802;79711.811;79758.214;79771.760;79771.760;79771.760;79779.831;79797.515;79797.515;79811.194;79811.194;79811.194;79811.418;79811.560;79811.560;79819.621;79819.621;79819.621;79819.639;79821.910;79821.910;79821.910;79821.910;80102.336;80237.960;80367.119;80450.084;80519.341;80629.621;80667.370;80779.635;80797.019;80799.883;80855.085;80869.011;80890.409;80911.055;80924.054;80956.335;80970.159;80982.695;81003.842;81016.150;81028.216;81048.722;81059.512;81100.981;81112.810;81122.842;81133.356;81163.703;81167.406;81169.607;81171.064;81171.772;81172.054;81174.250;81174.938;81177.401;81178.069;81178.340;81178.979;81179.853;81180.106;81189.712;81195.500;81200.162;81215.140;81215.877;81220.836;81226.143;81236.380;81240.930;81242.346;81247.601;81257.722;81262.207;81263.596;81277.056;81282.185;81283.227;81296.881;81301.253;81302.627;81302.627;81302.780;81307.253;81307.393;81311.675;81311.811;81316.178;81316.519;81323.418;81325.399;81330.501;81332.937;81333.443;81340.154;81342.243;81343.078;81349.755;81350.256;81352.330;81359.303;81359.630;81361.862;81362.357;81369.295;81369.619;81371.667;81371.990;81372.060;81372.129;81374.167;81374.301;81376.329;81376.394;81376.457;81378.475;81380.838;81382.180;81385.465;81385.710;81389.147;81389.306;81390.311;81391.312;81391.312;81391.312;81391.312;81391.312;81391.312;81391.312;81391.312;81391.312;81391.312;81391.312;81391.312;81391.312;81391.312;81391.312;81391.312;81391.312;81391.312;81391.312;81391.312;81391.312;81391.312;81391.312;81391.312;81391.312;81391.312;81391.312;81391.312;81391.312;81391.312;81391.312;81391.312;81391.312;81391.312;81391.312;81393.022;81393.257;81393.257;81393.549;81396.787;81396.787;81396.787;81396.787;81396.787;81396.787;81396.787;81396.787
LXBV25,1,500,6,21,6030,83880.81412682951,84274.42421840897,393.6100915794523,True,419.7336611978882,2.1455382040003315,212.301 349.416;56.272 -121.404;-386.619 31.503;-228.981 -436.277;-222.492 442.374;489.480 34.221,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;82033.291;83060.432;83060.432;83060.432;83123.409;83135.699;83135.699;83146.856;83159.328;83159.799;83178.503;83178.503;83180.255;83180.255;83181.506;83181.889;83181.956;83181.956;83182.139;83182.139;83182.210;83182.210;83182.239;83182.406;83182.406;83182.451;83182.451;83182.451;83182.452;83182.452;83182.452;83195.946;83223.036;83223.036;83223.036;83224.457;83224.457;83225.157;83228.737;83229.354;83229.354;83229.660;83230.580;83230.823;83230.976;83231.997;83232.101;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83232.205;83728.619;83792.733;83829.335;83829.335;83839.577;83840.815;83841.883;83852.863;83854.918;83856.251;83857.927;83859.187;83859.187;83861.540;83863.203;83864.236;83865.587;83867.687;83869.285;83870.465;83871.268;83872.700;83874.275;83875.633;83876.941;83878.100;83879.633;83880.814
LXBV25,1,500,6,22,6030,83732.68967605199,84274.42421840897,541.7345423569786,True,408.4899970647084,2.122766012000284,-72.779 -5.512;-401.622 -247.848;-217.597 445.501;182.375 -399.489;495.312 -21.287;264.782 423.706,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;82875.880;82875.880;82875.880;82875.880;82875.880;82889.023;82953.545;82953.545;82953.791;82961.298;82961.298;82963.695;82964.911;82966.308;82966.308;82967.316;82967.316;82967.991;82968.826;82968.826;82969.465;82969.465;82969.465;82969.505;82969.686;82969.686;82970.060;82970.060;82970.060;82970.061;82970.231;82970.231;82984.411;83052.439;83106.057;83134.452;83134.452;83149.254;83149.254;83150.760;83151.497;83157.899;83161.046;83161.046;83163.116;83163.481;83163.828;83165.095;83165.095;83165.871;83166.044;83166.226;83166.856;83166.856;83166.856;83166.856;83166.856;83166.856;83166.856;83166.856;83166.856;83166.856;83425.048;83425.048;83425.048;83427.995;83432.116;83432.305;83432.305;83433.643;83433.643;83435.136;83436.459;83436.977;83437.937;83438.723;83441.485;83443.036;83443.637;83446.681;83448.598;83449.107;83450.039;83450.550;83451.716;83452.740;83455.426;83456.013;83456.380;83456.611;83457.855;83458.507;83459.084;83460.437;83461.235;83461.876;83463.212;83463.436;83464.070;83465.523;83465.651;83466.961;83468.452;83469.102;83469.706;83469.985;83470.630;83470.858;83470.970;83471.713;83471.713;83471.713;83471.713;83471.713;83471.713;83471.713;83471.713;83471.713;83471.713;83471.713;83471.713;83471.713;83471.713;83552.873;83554.828;83555.515;83556.339;83577.118;83582.454;83587.291;83592.306;83592.306;83594.779;83595.418;83597.753;83597.899;83597.987;83598.361;83598.564;83598.598;83598.630;83598.661;83599.273;83599.344;83599.407;83600.017;83600.607;83600.622;83600.622;83600.622;83621.719;83654.993;83663.151;83663.787;83670.895;83670.930;83678.941;83679.331;83686.535;83693.538;83712.585;83714.523;83714.549;83727.893;83727.981;83730.991;83731.908;83732.120;83732.150;83732.150;83732.347;83732.573;83732.586;83732.591;83732.690;83732.690;83732.690;83732.690;83732.690;83732.690;83732.690;83732.690
