Spacing,Greedy,Iterations,Evaluations,Dataset,Radius,Turbines,Run,Objective,WakeLoss,Violation,Feasible,Seconds,Coordinates
4D,True,100,3030,2,1000,8,17,57990.56753883719,532.4596186401322,0.0,True,0.6625108019999288,180.1990 -982.6158;905.1136 -382.4284;-706.1868 -334.7559;-905.1031 130.1712;784.2780 464.5037;-659.1223 -750.4881;-231.0612 787.0022;940.5342 112.5326
4D,True,100,3030,2,1000,8,18,57773.951651500494,749.0755059768271,0.0,True,0.6806366659999412,-323.3751 -607.3173;607.1101 781.9120;385.0192 -921.1597;-898.2592 366.7415;-972.2041 -17.5358;104.0999 115.9914;928.7135 -370.7935;-123.1756 981.2160
4D,True,100,3030,2,1000,8,19,57956.88656274585,566.1405947314706,0.0,True,0.6727263889999904,-220.0166 -975.4881;961.8933 247.2597;-964.6711 256.7924;785.5571 618.7824;693.8219 -716.0956;988.0715 -130.8978;-906.0065 -280.4483;-785.0203 615.7966
4D,True,100,3030,2,1000,8,20,57849.57766495581,673.4494925215113,0.0,True,0.6470469459999322,-968.2919 206.2915;661.7843 680.9426;-270.4114 -961.1118;941.0381 215.3791;505.5061 -524.9847;-612.6274 790.3383;-847.5155 -147.0372;141.7652 989.8058
4D,True,100,3030,2,1000,8,21,58030.73654960876,492.2906078685628,0.0,True,0.666974888000027,842.3781 -528.8550;-872.9786 -487.7583;-935.5855 353.1002;-150.7770 988.5678;548.7820 387.3506;299.9780 18.7627;-963.1745 13.7740;33.0448 -989.8975
4D,True,100,3030,2,1000,8,22,57747.26761733782,775.759540139501,0.0,True,0.6792382809999253,-79.1128 93.4303;-912.1876 370.6414;-964.6853 -263.4052;-362.8657 913.4801;646.5255 639.4858;849.7743 105.1085;454.6137 -882.5962;-348.3300 -882.2820
4D,True,100,3030,2,1000,8,23,57679.12992921477,843.8972282625546,0.0,True,0.6357973350000066,-164.6774 -978.5235;-927.5385 373.7262;-95.9795 -491.0150;72.6136 73.0059;713.5430 700.5792;842.7959 -485.9127;-215.2345 794.1430;658.6867 -752.4173
4D,True,100,3030,2,1000,8,24,58146.63185530074,376.39530217658466,0.0,True,0.6808370159999413,-622.8639 -597.1803;882.8260 314.5718;-895.6623 -179.1923;-653.7803 683.5582;870.4173 -186.6348;736.4447 -575.3069;466.9073 -876.1796;704.1202 705.4677
4D,True,100,3030,2,1000,8,25,57656.960997179616,866.0661602977052,0.0,True,0.682039191000058,51.8591 -987.7078;-685.8886 -724.9763;964.5141 -77.2293;832.9354 284.4777;585.9848 782.9477;267.0471 -314.4283;-303.3711 264.9983;623.3815 -759.5394
4D,True,100,3030,2,1000,8,26,57851.62956932484,671.3975881524821,0.0,True,0.6828183370000716,-967.7849 251.7785;-443.5329 896.2577;597.3482 -801.9559;936.1652 351.5603;-564.8620 -825.1663;431.9470 901.8990;-891.9791 -244.9699;812.6360 -195.7731
4D,True,100,3030,2,1000,8,27,57971.63048470528,551.3966727720399,0.0,True,0.6793690970000625,-362.1047 -899.8240;846.8819 -212.1151;426.0449 -898.6010;-92.9445 995.6712;-906.5592 -398.2908;846.8644 531.8056;-394.0153 537.0319;987.1302 159.6504
4D,True,100,3030,2,1000,8,28,58056.88100068628,466.14615679104463,0.0,True,0.7083211399999527,-754.4374 -610.8813;-883.1072 469.1628;985.2892 9.3852;-503.2805 861.6055;-991.7871 -35.0035;767.9284 489.6438;479.9805 876.7109;878.5288 -477.6756
4D,True,100,3030,2,1000,8,29,57867.72430796156,655.3028495157632,0.0,True,0.6740676590000021,737.4314 -658.3743;-487.6949 840.8452;-505.1225 -172.4836;-954.7474 297.4179;-245.9847 -914.4505;982.2636 -168.3571;888.5199 458.8380;-612.3217 -621.3339
4D,True,100,3030,2,1000,8,30,58039.039111621256,483.9880458560656,0.0,True,0.6464707070000486,-998.3106 57.9169;-791.1573 -448.2562;804.3149 -487.6857;794.9670 511.6343;503.0702 61.3279;-843.0420 507.9791;-342.8988 -939.3722;-40.4405 981.9344
5D,False,100,3030,1,500,4,1,56109.98117862321,72.96830031610443,0.0,True,0.204893550999941,-149.5264 -477.1183;97.5424 467.0075;-487.5372 -107.4064;469.5751 -171.4193
5D,False,100,3030,1,500,4,2,56103.29646645344,79.65301248587639,0.0,True,0.2038601080000717,-290.5855 -405.6535;78.2556 468.0475;458.4039 -199.6589;-494.5596 73.4417
5D,False,100,3030,1,500,4,3,56130.934702404644,52.01477653467009,0.0,True,0.2154825359999677,476.3507 151.9541;-485.1513 -120.9359;-137.4297 480.7422;126.0346 -455.5012
5D,False,100,3030,1,500,4,4,56096.308600588396,86.64087835091777,0.0,True,0.2098640780000096,-65.2627 -483.2832;-474.1894 -158.5698;-71.3847 469.8718;492.3521 82.3798
5D,False,100,3030,1,500,4,5,56098.39791275603,84.55156618328328,0.0,True,0.20467168799996216,441.0393 235.5512;-440.9172 235.7797;-157.9227 -474.4053;38.1201 276.9672
5D,False,100,3030,1,500,4,6,56105.812025811654,77.13745312765968,0.0,True,0.21673641099994256,8.9669 499.9193;431.7805 -252.1221;-493.0091 83.3191;-244.9650 -434.3500
5D,False,100,3030,1,500,4,7,56084.30994430047,98.63953463884536,0.0,True,0.21236139400002685,-94.6291 490.9637;-395.0844 57.9454;146.8614 -477.9285;475.4402 154.7790
5D,False,100,3030,1,500,4,8,56097.50049047042,85.44898846889555,0.0,True,0.21360138800002915,-3.3813 -416.2772;7.6943 469.0243;-474.0304 -21.7677;499.4417 -23.5623
5D,False,100,3030,1,500,4,9,56105.67830391489,77.27117502442707,0.0,True,0.21276503000001412,-460.2507 195.3697;432.1698 -251.4494;10.0944 499.2594;-247.2017 -434.5366
5D,False,100,3030,1,500,4,10,56081.967512797164,100.98196614214976,0.0,True,0.2071372010000232,188.7652 462.9986;475.3898 -154.9338;-9.1664 -59.4765;-496.3403 60.3836
5D,False,100,3030,1,500,4,11,56108.9901275119,73.95935142741655,0.0,True,0.22304667299999892,78.3668 431.2194;-384.8065 319.2553;-176.5887 -466.5875;375.6003 -330.0370
5D,False,100,3030,1,500,4,12,56108.70256207241,74.24691686690494,0.0,True,0.21302211399995485,269.0141 421.4633;-499.0659 -30.5461;-214.6489 -451.2954;493.0590 -47.7502
5D,False,100,3030,1,500,4,13,56115.802590725536,67.14688821377786,0.0,True,0.2151754469999787,-483.4281 -127.6609;129.0669 -482.7445;-132.8140 481.5818;465.5732 182.3227
5D,False,100,3030,1,500,4,14,56112.2019017915,70.74757714781299,0.0,True,0.21500951600000917,-180.0878 466.4423;455.0656 177.0008;60.1358 -496.3603;-497.1589 53.2253
5D,False,100,3030,1,500,4,15,56095.32712124203,87.62235769728431,0.0,True,0.21548253100002057,114.3340 -486.7522;-153.1175 475.9780;478.3813 145.4342;-499.8667 11.5464
5D,False,100,3030,1,500,4,16,56091.6409965096,91.30848242971115,0.0,True,0.2165574219999371,-467.7115 176.7652;-215.5514 -451.1514;52.9986 497.1832;395.5346 -305.8633
5D,False,100,3030,1,500,4,17,56103.05491327437,79.89456566494482,0.0,True,0.21069031100000757,279.5260 411.8242;494.5343 -44.8697;-53.1545 -496.0070;-453.2172 211.1733
5D,False,100,3030,1,500,4,18,56112.14807262531,70.80140631400718,0.0,True,0.20637264900005903,480.7031 -137.5662;-484.6433 -122.9638;52.8096 -95.7945;-134.9381 481.4475
5D,False,100,3030,1,500,4,19,56107.20068004534,75.74879889397562,0.0,True,0.21096377399999255,335.5715 367.3259;84.0687 -352.8978;-338.3316 368.1463;-338.8529 -367.6666
5D,False,100,3030,1,500,4,20,56092.59657385276,90.35290508655453,0.0,True,0.2102748239999528,-486.8048 -114.1101;495.3233 68.2261;132.3700 482.1599;139.2160 -478.0355
5D,False,100,3030,1,500,4,21,56081.9255008751,101.02397806421504,0.0,True,0.21423171599997204,-281.0363 -413.5439;290.2375 -407.1390;497.4761 50.1752;50.4614 492.3068
5D,False,100,3030,1,500,4,22,56106.793760779685,76.15571815962903,0.0,True,0.2384295109999357,-332.2475 371.9592;165.6821 -471.7321;-334.6880 -357.8173;487.6283 -85.0746
5D,False,100,3030,1,500,4,23,56121.85821032813,61.091268611184205,0.0,True,0.2134227330000158,308.2914 390.6577;-443.7572 -203.1427;-185.6345 464.2626;302.4964 -398.1153
5D,False,100,3030,1,500,4,24,56102.13516111034,80.81431782897562,0.0,True,0.21014490699997168,-266.1850 423.2559;177.7567 -370.8305;405.6116 292.3683;-453.3146 -210.9642
5D,False,100,3030,1,500,4,25,56086.58548441496,96.3639945243558,0.0,True,0.21187626699997963,-71.8925 494.8045;393.0085 -309.1024;-499.9671 5.7361;-85.0596 -425.9670
5D,False,100,3030,1,500,4,26,56108.92878077091,74.0206981684023,0.0,True,0.21820534699998007,279.4397 414.6245;-203.5055 -456.7114;496.4155 -53.0363;-498.7265 -35.6628
5D,False,100,3030,1,500,4,27,56099.77458164192,83.17489729739464,0.0,True,0.23192060199994557,-170.8815 -469.8893;59.4628 445.6451;448.2249 -114.2198;-478.6697 144.4830
5D,False,100,3030,1,500,4,28,56063.803762902826,119.14571603648801,0.0,True,0.21257496999999148,-259.0409 -427.6655;-491.7017 90.6325;248.2291 -112.3831;418.8026 273.1380
5D,False,100,3030,1,500,4,29,56088.09235664962,94.8571222896935,0.0,True,0.22088829700010137,161.9979 473.0293;466.8092 -179.1344;-145.8983 -478.2402;-490.9035 94.9408
5D,False,100,3030,1,500,4,30,56096.31446587746,86.63501306185208,0.0,True,0.21060713500003203,-269.0615 -368.2655;447.8321 222.3654;-263.6331 424.8479;251.2555 -431.8388
5D,False,100,3030,1,750,8,1,111438.9279724738,926.9709854048269,0.0,True,0.6854122050000342,658.9074 15.0086;-99.4736 -87.6410;-664.8849 83.1913;327.6510 656.5231;-97.7249 659.2462;140.7718 -711.4372;-331.5036 -661.3772;333.9281 -279.7549
5D,False,100,3030,1,750,8,2,111900.64844453006,465.25051334856835,0.0,True,0.7059744250000222,-588.3395 179.4903;555.4612 -502.2974;-86.4945 284.4936;168.6730 -673.3343;-291.1450 -464.7572;388.3583 -69.1641;567.1413 479.4177;195.0928 668.2836
5D,False,100,3030,1,750,8,3,111586.96155884012,778.9373990385066,0.0,True,0.6618834849999757,110.8317 313.1331;424.9864 578.3608;-187.5510 -672.5804;398.8194 -635.1137;-567.5383 453.0766;673.9787 -111.8454;-187.2739 49.4680;-592.6281 -169.9127
5D,False,100,3030,1,750,8,4,111065.04435720634,1300.85460067229,0.0,True,0.6716319390000081,-550.7207 -507.2268;710.2256 118.7474;633.8974 -399.3804;370.8532 534.4048;-475.6783 -4.9068;344.5231 -657.5497;-131.4021 -570.1583;-52.8182 600.1663
5D,False,100,3030,1,750,8,5,111410.5991686365,955.2997892421263,0.0,True,0.6767359689999921,512.2624 -374.2212;643.3008 324.3932;-719.2963 39.0480;-492.5801 471.4896;-261.1961 -181.9020;225.4018 -28.0658;249.1888 674.7872;36.9947 -727.6723
5D,False,100,3030,1,750,8,6,111400.02619306344,965.8727648151835,0.0,True,0.6387328819999993,124.5688 -365.2367;206.2740 721.0762;483.1045 214.5064;-61.4253 -747.4804;-448.2834 -195.5765;662.6396 -350.9026;-649.3346 232.1347;-174.8650 594.2000
5D,False,100,3030,1,750,8,7,111764.55322794964,601.3457299289876,0.0,True,0.6515638639999679,-44.7413 715.9713;-431.4873 311.6956;-421.9615 -570.8846;-126.4088 -314.4975;676.5906 -308.8542;316.6739 108.0807;-688.9487 -184.2103;467.1984 498.8560
5D,False,100,3030,1,750,8,8,111586.84607646208,779.0528814165446,0.0,True,0.6874067589999413,216.7217 569.1407;-746.9161 36.3218;-357.6225 66.7428;696.4018 278.4303;633.0800 -307.2841;35.5568 -106.0023;-124.0360 -549.9256;-522.0646 486.0817
5D,False,100,3030,1,750,8,9,111780.53930019202,585.3596576866112,0.0,True,0.6992829839999786,32.1130 -678.5826;-174.9163 117.4342;536.1224 477.6759;-501.3160 -550.2022;-726.7543 -75.7969;-482.2091 558.6455;447.6052 -601.7887;207.1143 -133.5124
5D,False,100,3030,1,750,8,10,111841.21868999774,524.680267880889,0.0,True,0.6732247310000048,530.9158 309.5329;-472.2220 552.4348;-192.9550 -485.0846;720.5809 -73.7360;-722.5236 201.1155;198.4252 689.8216;53.4143 280.7588;-471.9279 -172.5973
5D,False,100,3030,1,750,8,11,111905.25768360723,460.6412742714019,0.0,True,0.6901383539999415,-328.4900 524.9896;-688.1491 295.2190;575.9437 480.4003;169.3707 730.6255;744.1752 8.6353;-340.2214 -617.8966;-67.2681 3.3172;194.1468 -718.9810
5D,False,100,3030,1,750,8,12,111896.97081466731,468.9281432113203,0.0,True,0.6363514260000329,-448.2873 517.4111;369.3488 402.8461;744.4901 -80.0779;603.2038 -445.4558;-37.8342 -546.3153;134.2576 30.9990;-432.2791 -528.2637;-615.0738 -24.6606
5D,False,100,3030,1,750,8,13,111914.65251567676,451.24644220186747,0.0,True,0.6605675680000331,543.0032 452.4814;748.7649 -43.0247;365.3573 -126.7299;-342.8056 575.1403;-325.6276 -667.3183;-664.9510 -176.0528;-90.1252 -42.1084;93.4866 -573.9206
5D,False,100,3030,1,750,8,14,111726.55797353058,639.3409843480476,0.0,True,0.6732356279999294,-29.3459 -545.3698;209.4861 -212.4931;710.3591 146.8450;265.8121 627.7724;-26.0688 232.5134;-487.8078 -567.5125;-700.6375 244.3902;534.4287 -471.1050
5D,False,100,3030,1,750,8,15,111608.89214270235,757.0068151762825,0.0,True,0.6992924859999903,-158.1943 -479.2586;562.4698 495.4602;-731.4100 123.6397;-155.0619 447.1291;-531.1664 529.4884;-593.7413 -316.5346;741.4623 -83.5023;352.6567 -661.9164
5D,False,100,3030,1,750,8,16,111936.31481487962,429.5841429990105,0.0,True,0.648785179000015,636.6230 396.4986;193.2222 -618.6534;194.2585 718.1632;-68.0988 347.3854;-637.8857 389.3969;-197.6807 -77.0146;450.7523 -241.3909;-382.6732 -587.9277
5D,False,100,3030,1,750,8,17,111937.19978844469,428.69916943393764,0.0,True,0.6830008010000483,-478.3007 508.5513;-110.0795 -733.9148;693.5383 -280.2325;417.1586 -623.2806;-479.7818 -502.4158;-123.9448 733.8058;137.9803 153.3369;-693.7993 -174.7642
5D,False,100,3030,1,750,8,18,111539.51557655858,826.3833813200472,0.0,True,0.7118098749999717,155.3844 401.2369;700.4408 -35.3216;-728.6211 -15.1270;-474.1132 -330.7901;558.5944 375.2666;-226.5415 -714.9678;-58.5337 -105.8901;-475.5726 568.3593
5D,False,100,3030,1,750,8,19,111788.79701747476,577.101940403867,0.0,True,0.6957550970000739,-81.3658 162.9255;-435.7639 -519.4643;460.5116 587.7431;723.3388 -198.1934;436.9974 -609.3994;74.2327 657.3269;-671.6271 187.4608;-355.4317 594.3017
5D,False,100,3030,1,750,8,20,111770.116362689,595.782595189623,0.0,True,0.6683404659999042,360.5518 47.1848;-702.7519 90.8565;106.8102 -742.3432;-504.5666 -493.8085;749.5802 25.0858;576.8317 -449.1031;120.6288 526.0924;-265.0559 599.3846
5D,False,100,3030,1,750,8,21,111666.11460247634,699.7843554022838,0.0,True,0.657803764999926,-454.7211 -593.8103;419.1463 -371.6201;-344.9227 635.0696;-15.4903 -739.9493;203.4628 80.2557;544.8075 504.7701;733.0179 116.1689;-666.0519 -69.6941
5D,False,100,3030,1,750,8,22,111950.77872149344,415.1202363851917,0.0,True,0.6544061119999469,-730.8045 -68.9600;77.5134 745.9834;-246.9883 -23.7929;-520.1393 514.1688;-514.4143 -533.5794;104.7294 -567.1400;658.0670 -19.8525;489.5041 568.2205
5D,False,100,3030,1,750,8,23,111941.38688115726,424.5120767213666,0.0,True,0.6783445920000304,744.7477 -40.4013;121.3210 188.3466;534.0180 -512.5006;-238.0204 -433.5143;-725.0836 -191.7126;125.7804 -699.3928;-561.5721 372.4740;-246.6272 663.0527
5D,False,100,3030,1,750,8,24,111380.51794301116,985.3810148674675,0.0,True,0.7251533799999379,-297.9628 98.7136;476.7082 -237.7489;-584.2549 -305.5460;-34.9285 675.5804;733.5180 155.5235;352.9117 658.8844;-5.4273 -597.4193;-722.9602 116.5171
5D,False,100,3030,1,750,8,25,110234.24458785242,2131.654370026212,0.0,True,0.6581484150000279,329.0049 -432.5372;-306.4058 372.7521;-46.3690 2.0129;337.2952 669.8746;456.6591 80.8610;-624.7974 -382.0220;-602.9638 126.8650;-290.2211 -674.2146
5D,False,100,3030,1,750,8,26,111912.26877877966,453.63017909896735,0.0,True,0.7081313009999803,206.0201 721.1489;-668.5339 -339.9448;237.2557 -711.4842;-117.1926 488.9566;731.0526 -100.7539;-483.3884 176.6664;-109.0421 -388.8190;521.4405 381.3462
5D,False,100,3030,1,750,8,27,111870.924964748,494.9739931306249,0.0,True,0.6605739599999652,361.6779 184.4741;-722.6146 200.8095;546.9567 -513.1650;143.7950 -651.8500;160.0327 732.7271;-339.4885 518.3987;-150.6576 -73.8449;719.9851 -144.9382
5D,False,100,3030,1,750,8,28,111941.7440422009,424.1549156777328,0.0,True,0.6349338450000914,432.7119 -611.4304;423.5458 618.9579;-721.0797 -104.7520;-525.1233 400.0168;-10.9488 -711.5659;-524.1056 -497.1593;-31.3230 462.5253;745.9010 -78.3049
5D,False,100,3030,1,750,8,29,111600.53780863642,765.361149242206,0.0,True,0.6921246660000406,388.5752 222.7308;-743.6340 83.9595;733.3976 -156.7692;-109.4565 722.2772;166.2863 -358.6127;-205.6766 145.3860;-197.9234 -696.2538;-487.5118 -300.6550
5D,False,100,3030,1,750,8,30,111133.30833966009,1232.5906182185427,0.0,True,0.708696633000045,-362.5398 -138.9517;654.4043 89.1256;120.2454 -162.8498;-47.0417 701.3304;-693.2306 144.5433;520.2784 -334.8800;518.0035 467.3898;283.3912 -669.3596
5D,False,100,3030,1,1000,8,1,112113.93636123659,251.96259664204263,0.0,True,0.6631123960000878,-444.2573 -737.1805;48.8695 698.1406;999.7783 -17.8604;-965.7534 36.9863;590.9543 -736.7899;-455.5169 888.8490;371.4548 58.1548;-795.2201 606.3208
5D,False,100,3030,1,1000,8,2,112075.00600890935,290.89294896928186,0.0,True,0.7392126709999047,-645.8640 405.7789;-89.3816 896.8607;-359.1069 -201.9738;803.8859 502.8038;994.7994 -93.2263;266.3628 410.4361;-880.7578 -473.5671;284.6499 -671.2910
5D,False,100,3030,1,1000,8,3,111913.6637824538,452.23517542482296,0.0,True,0.7380246539999007,429.3669 -699.9009;815.3339 -553.6509;-323.8455 476.1552;-57.9250 872.1415;-603.3762 -108.2485;177.6991 281.0411;-985.4158 91.5147;-303.8579 -576.2766
5D,False,100,3030,1,1000,8,4,112011.46446713737,354.43449074125965,0.0,True,0.7204589240000132,-528.1878 -849.1276;380.9468 -903.5887;897.3805 383.4984;172.4324 -358.4060;-306.2310 951.9508;376.0256 315.3439;-947.0704 319.5918;-336.3828 -422.9205
5D,False,100,3030,1,1000,8,5,111999.10091926195,366.7980386166746,0.0,True,0.6728160100000196,-538.3284 203.1690;-972.9692 230.9348;990.6108 -52.2455;-202.3299 -282.7171;203.3616 955.0302;597.2554 -734.8942;-72.2840 -693.8769;-721.5136 629.1331
5D,False,100,3030,1,1000,8,6,112119.85296851724,246.0459893613879,0.0,True,0.6044348599999694,-470.5880 -175.0500;-666.0611 -745.8972;884.5854 11.1789;-673.7591 565.3545;-134.5532 989.6786;527.3870 -754.4684;507.5603 853.9369;-988.9736 -148.0919
5D,False,100,3030,1,1000,8,7,112101.35982548815,264.5391323904769,0.0,True,0.6426309400000036,-891.0010 -453.9995;212.2947 -438.0323;910.2454 -105.8890;-159.9356 -886.5079;710.8802 -657.4147;-673.3597 128.9680;683.8923 520.1973;-188.4550 963.0034
5D,False,100,3030,1,1000,8,8,112169.62710975425,196.27184812437918,0.0,True,0.6563626760000716,87.6055 -996.1180;145.0306 832.5390;-393.5198 884.7185;626.1987 -768.7052;-964.1483 -61.8040;-756.2017 -654.3366;622.1146 782.9262;853.8035 116.5991
5D,False,100,3030,1,1000,8,9,112047.51986098118,318.3790968974499,0.0,True,0.6750841609999725,275.6906 -424.2900;-160.6526 806.9859;642.3344 -758.5668;-620.6426 734.5898;-190.0822 -619.0737;-941.3365 258.5853;55.8247 251.8903;950.4662 -242.8889
5D,False,100,3030,1,1000,8,10,112182.50830811683,183.3906497618009,0.0,True,0.71068840800001,-353.6679 -905.6123;194.6035 -980.8478;-103.0078 49.0551;-353.9848 935.0762;-907.8403 382.7578;952.6151 -118.5731;634.9302 679.0900;157.1467 987.5745
5D,False,100,3030,1,1000,8,11,111879.01180624029,486.88715163833695,0.0,True,0.6678719300000466,-988.2945 43.5580;862.9506 505.2883;515.7096 -856.7587;-477.1453 -862.5054;-28.7727 999.5822;-265.3286 661.8222;196.6673 115.0371;737.4381 -397.9330
5D,False,100,3030,1,1000,8,12,111927.04566747155,438.8532904070744,0.0,True,0.7240245490000916,-139.0734 990.2821;-2.3599 -999.9972;383.1088 -8.1903;788.8198 607.1043;386.5536 -755.3946;998.4636 -42.1169;-618.0912 -764.5952;-959.7388 -32.5894
5D,False,100,3030,1,1000,8,13,112117.12900628407,248.76995159455691,0.0,True,0.7351157669999111,-987.3848 156.5012;-398.0106 -876.6304;-11.3153 -379.9788;964.8592 -144.1910;317.9617 915.5638;-792.1381 610.0347;367.3223 -928.6223;-585.0874 -175.8969
5D,False,100,3030,1,1000,8,14,111890.9222370576,474.9767208210251,0.0,True,0.6887522680000302,113.8705 -497.1116;960.7430 -275.5297;-642.1109 -452.7378;-251.1235 867.5232;-631.8868 718.3959;-98.2170 -995.1650;579.4822 -814.0182;-965.1668 -168.7327
5D,False,100,3030,1,1000,8,15,111966.50456401607,399.3943938625598,0.0,True,0.6565176660000134,-41.0755 -576.9565;416.4432 -385.9160;674.5232 655.9741;-50.4601 447.9118;-926.5678 -226.7700;961.5426 206.5564;-170.5115 -984.7712;650.4071 -759.5858
5D,False,100,3030,1,1000,8,16,112085.43318183403,280.4657760445989,0.0,True,0.6754945679999764,-607.8986 717.3094;969.5628 204.8388;362.5988 -695.1656;-599.6758 -703.4456;-51.9594 -202.3156;-994.2090 51.8309;685.7511 555.1113;-212.6042 -625.7641
5D,False,100,3030,1,1000,8,17,112117.75575422321,248.1432036554179,0.0,True,0.6650192339999421,897.4087 29.0287;-84.0917 -201.0363;-319.0227 686.2117;-681.5871 -671.2243;377.0365 -888.4163;736.4398 -415.7441;368.4314 925.2522;-844.8976 -210.8019
5D,False,100,3030,1,1000,8,18,112084.00336682575,281.8955910528748,0.0,True,0.6923637649999819,771.3540 -636.4061;-145.3190 875.9288;794.6149 607.1138;-989.1964 108.2226;339.2524 -311.4065;-494.2846 546.3941;-130.6255 -990.7297;350.6948 691.7757
5D,False,100,3030,1,1000,8,19,111956.2223863851,409.6765714935318,0.0,True,0.6898482880000074,286.9924 -836.8076;-808.5697 582.8252;564.7302 -244.3081;560.4808 686.7608;80.5029 -75.7557;-824.5689 -516.1714;-64.7654 383.6298;-567.0003 42.1390
5D,False,100,3030,1,1000,8,20,111868.27108401731,497.6278738613182,0.0,True,0.7166642490000186,-136.6940 -311.8506;552.7202 273.9028;-905.2280 -104.8373;-370.3502 386.2969;-568.3243 820.7138;813.9785 -580.8949;95.3072 165.5885;945.2707 316.6119
